,song_name,album_name,album_link,artist_name,popularity,release_date,song_link,duration_ms,explicit
251,7PM (Feat. Peder Elias),BSS 1st Single Album 'SECOND WIND',https://open.spotify.com/album/4dHtpne5cAAGgDYFNHu7jW,BSS,71,2023-02-06,https://open.spotify.com/track/6tAPw1Rtt3SGEOm6ohYi8l,195133,False
252,Fine,My Voice - The 1st Album,https://open.spotify.com/album/6DlCl3hBP1Gwhn0tgitGfN,TAEYEON,71,2017-02-28,https://open.spotify.com/track/6CdUgvL597jWmW4w8P5kHs,209157,False
253,HELLO,THE SECOND STEP : CHAPTER TWO,https://open.spotify.com/album/4l5YvRcmno5RMKZCZp1j0g,TREASURE,71,2022-10-04,https://open.spotify.com/track/1ex8euBuzVyqjThnYfwY2k,181432,False
254,No-Return (Into the unknown),UNFORGIVEN,https://open.spotify.com/album/4Oz7K9DRwwGMN49i4NbVDT,LE SSERAFIM,71,2023-05-01,https://open.spotify.com/track/6DSGb5CmwHX4pvclq8HUU1,184823,False
255,Lonely Boy (The tattoo on my ring finger),minisode 2: Thursday's Child,https://open.spotify.com/album/1o8jYrnyZueTPIdhlHuTc8,TOMORROW X TOGETHER,70,2022-05-09,https://open.spotify.com/track/6AOrC7t2WS5ykYcnoHpiS2,168751,False
256,MAGO,回:Walpurgis Night,https://open.spotify.com/album/6keRNtq7CnhNrD2EIKOA6h,GFRIEND,70,2020-11-09,https://open.spotify.com/track/46WaBBaEHzgbN88Ew0nh50,199133,False
257,MASCARA,MASCARA,https://open.spotify.com/album/6kg4TcS486fnIuS4Dml8uG,XG,71,2022-06-29,https://open.spotify.com/track/4OelNEcxPGoCOU29fchcsv,191439,False
258,Blessed-Cursed,DIMENSION : ANSWER,https://open.spotify.com/album/3nOj9hsnptBEDt9ie2lra5,ENHYPEN,71,2022-01-10,https://open.spotify.com/track/7ecbsiAQ6PNdiAq0hplVZo,170805,False
259,April shower,SEVENTEEN 10th Mini Album 'FML',https://open.spotify.com/album/1JBzeeCJ3axQMVkqWbKh0I,SEVENTEEN,70,2023-04-24,https://open.spotify.com/track/7rIXkPCaibFJTs4rKS29OS,212786,False
260,Black Mamba,Black Mamba,https://open.spotify.com/album/3syEYrKIsgxaZMB5t1dVG7,aespa,70,2020-11-17,https://open.spotify.com/track/1t2qYCAjUAoGfeFeoBlK51,174933,False
261,Happy Fools (feat. Coi Leray),The Name Chapter: TEMPTATION,https://open.spotify.com/album/7gkb4MxKe9rnoR3wxbJXJg,TOMORROW X TOGETHER,70,2023-01-27,https://open.spotify.com/track/77LZvE2XLYn2AW55UxIG8H,155753,False
262,LOVE ME RIGHT,LOVE ME RIGHT - The 2nd Album Repackage,https://open.spotify.com/album/2tSO8aEYf5YvpwmvvrOWH7,EXO,70,2015-06-03,https://open.spotify.com/track/1kFevEv3s7Gf6o5xSDR5DL,205128,False
263,Denver,Jackman.,https://open.spotify.com/album/1ep4OEfNOhvcY85STfEtKy,Jack Harlow,72,2023-04-28,https://open.spotify.com/track/5r30gHLxvhp60XMc5TIIMh,158237,True
264,Peaches,Peaches - The 2nd Mini Album,https://open.spotify.com/album/1meyTrwRpRw7RnD8aoFfj0,KAI,70,2021-11-30,https://open.spotify.com/track/237OjBs3wvamAFpHp0yItw,198080,False
265,Over Me,BOYS PLANET - ARTIST BATTLE,https://open.spotify.com/album/1rIIbjGYbj2sRxAWZUfeoC,BOYS PLANET,71,2023-04-06,https://open.spotify.com/track/59oJpXOayvcKGbTXbrZjzF,192613,False
266,light,light,https://open.spotify.com/album/1eSyRapMqJE70YPpjuzbvP,wave to earth,71,2019-11-18,https://open.spotify.com/track/4i2T7Nm4Q72sNnSlGADSm6,225949,False
267,Jelly Pop,BOYS PLANET - FINAL TOP9 BATTLE,https://open.spotify.com/album/5F3uLyGvCV3QINuGZkdOfS,BOYS PLANET,71,2023-04-21,https://open.spotify.com/track/6fJW5vgrTBrKksFKApn7v2,203253,False
268,BBIBBI,BBIBBI,https://open.spotify.com/album/4ghBzVOTFoeKPPmyNKjVtI,IU,70,2018-10-10,https://open.spotify.com/track/4as4XEOR03oGm1STUKl6pa,194426,False
269,#menow,Unlock My World,https://open.spotify.com/album/48DcB4A9LV3DugLTILN1D9,fromis_9,70,2023-06-05,https://open.spotify.com/track/4lIAPwAU6R8PAy2WhykC4i,169906,False
270,Make It Right (feat. Lauv),Make It Right (feat. Lauv),https://open.spotify.com/album/7EBPKgQ3ITnvdppu5DEcqF,BTS,70,2019-10-18,https://open.spotify.com/track/2WH4oy1SYppZrcdgKwSA0j,226321,False
271,Panorama,One-reeler / Act IV,https://open.spotify.com/album/3gfl9D7cMW3K87YiMbqsWK,IZ*ONE,70,2020-12-07,https://open.spotify.com/track/0CnpSTdL9l5vQM4YnzXtyo,222853,False
272,"눈,코,입 (Eyes, Nose, Lips)",RISE,https://open.spotify.com/album/1Y9so4jq4t4taAHu0VdKX3,TAEYANG,70,2014-06-03,https://open.spotify.com/track/0lYtIvI7bO51PZSeK22Mbz,229989,False
273,Tonight,Tonight,https://open.spotify.com/album/4CwQ2ExjGm91njJC8dWWiv,JIN,70,2019-06-05,https://open.spotify.com/track/2P6PLe4ojigLUp4CWMkcAI,178806,False
274,MORE,MORE,https://open.spotify.com/album/5Sk4Inca1WZhP7VLuD7DOi,j-hope,70,2022-07-01,https://open.spotify.com/track/4XKXphKH76W4zNpkgFS5o2,180022,False
275,Chicken Noodle Soup (feat. Becky G),Chicken Noodle Soup (feat. Becky G),https://open.spotify.com/album/2wwGHSWLwrlXDmi3DEaZ4A,j-hope,70,2019-09-27,https://open.spotify.com/track/2y6Ty2NPAsP84XJAtzLxuk,235497,False
276,Never Goodbye,Glitch Mode - The 2nd Album,https://open.spotify.com/album/4cAcTMGFjTBufC7Eu0FizU,NCT DREAM,70,2022-03-28,https://open.spotify.com/track/5EAfUqytXYbH0yUZR3QGli,212800,False
277,One and Only,One and Only,https://open.spotify.com/album/5LGe47qZJTNwtM8gUfT7Mx,ENHYPEN,69,2023-07-11,https://open.spotify.com/track/7dDY45rR3idfeCypFDrk0G,166386,False
278,You Never Know,THE ALBUM,https://open.spotify.com/album/2gNPnKP1PDkB5SZz3IMKuX,BLACKPINK,70,2020-10-02,https://open.spotify.com/track/00J8yszzb5PR6ZIvSBtg0Y,229201,False
279,I'm Unhappy,MY WORLD - The 3rd Mini Album,https://open.spotify.com/album/69xF8jTd0c4Zoo7DT3Rwrn,aespa,70,2023-05-08,https://open.spotify.com/track/6fzio74FGqFFsenYkbGPzR,205893,False
280,Already Best Friends (feat. Chris Brown),Thats What They All Say,https://open.spotify.com/album/5g2INX6dnMIJG0xKygXwF3,Jack Harlow,72,2020-12-11,https://open.spotify.com/track/4RKJRRd4VJfZWiqQTYsleE,197031,True
281,Peek-A-Boo,Perfect Velvet - The 2nd Album,https://open.spotify.com/album/0rvrbZvaDX5S9ZBhwOwFfH,Red Velvet,70,2017-11-17,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF,189049,False
282,Ichu Ichu,Vedi (Original Motion Picture Soundtrack),https://open.spotify.com/album/3ydUAixcKFc94zVvNQSjq3,Vijay Antony,70,2011-09-05,https://open.spotify.com/track/3ysUkfcrFwvXweDt0cliH8,226698,False
283,Birthday,Birthday - SM STATION : NCT LAB,https://open.spotify.com/album/6tcPTRUC3gwmG1iyWyzRzr,TEN,70,2022-10-26,https://open.spotify.com/track/2cbllYULJNYhcDK37Uh8hR,221693,False
284,Lotto,LOTTO - The 3rd Album Repackage,https://open.spotify.com/album/4e75ohAqqgV3zgLn8qMxki,EXO,70,2016-08-18,https://open.spotify.com/track/6ukWoX4AHV76JdYVdKRPk8,189774,False
285,Cat & Dog,The Dream Chapter: STAR,https://open.spotify.com/album/5GiLAzb049s1SsDiUPhHVz,TOMORROW X TOGETHER,70,2019-03-04,https://open.spotify.com/track/3RsEvBUaNT9MXqUvQVuK1G,187573,False
286,TRICKY HOUSE,HOUSE OF TRICKY : Doorbell Ringing,https://open.spotify.com/album/6AO0SV6HUmKSu85OECxtYK,xikers,70,2023-03-30,https://open.spotify.com/track/2MeEPaL5HsW9njvrtP0Agj,184769,False
287,"Love, Maybe","Love, Maybe (A Business Proposal OST Special Track)",https://open.spotify.com/album/5lKdnY9bGYUyfaJhcRnHgk,MeloMance,69,2022-02-18,https://open.spotify.com/track/2X45nVBeYzmDlrXji9Av0Q,185000,False
288,Heart Attack (츄),Chuu,https://open.spotify.com/album/6YeZQkSgIVYCBefzTxwVdu,LOONA,69,2017-12-28,https://open.spotify.com/track/6SSC9KZQaxBdyipKRigrFC,194941,False
289,Love Talk - English Version,Love Talk (English Version),https://open.spotify.com/album/60A7gFYvWmaDULmxUWSjyS,WayV,70,2019-11-05,https://open.spotify.com/track/2e3cJdJ8xWwydl8JIYlCqB,232150,False
290,THE BADDEST,THE BADDEST,https://open.spotify.com/album/7C8nskYbHG7N0LDrNVvt7x,K/DA,70,2020-08-27,https://open.spotify.com/track/2V4Fx72svQRxrFvNT1eq5f,162600,False
291,ParadoXXX Invasion,MANIFESTO : DAY 1,https://open.spotify.com/album/5J8MNLLViH5zqM6VoGErz8,ENHYPEN,71,2022-07-04,https://open.spotify.com/track/3OC2C8IpFhbUJTeMe55QYn,187490,False
292,She's In The Rain,Dawn,https://open.spotify.com/album/1OWmGjBN7jiZK6OCgyxGTV,The Rose,69,2018-10-04,https://open.spotify.com/track/5Xp6Bx4Fy8LGoTX8xzBi00,237576,False
293,To My Youth,Red Diary Page.1,https://open.spotify.com/album/0d3mf5fBaIBbozCgeEI9AE,BOL4,70,2017-09-28,https://open.spotify.com/track/4gMPlHHAjOQnUrhsuqHivn,222680,False
294,Nail Tech,Nail Tech,https://open.spotify.com/album/72r4dr0xDsXOWRwP2o7ZIP,Jack Harlow,72,2022-02-18,https://open.spotify.com/track/62Yo3FDddWY8ydu6PW2wyz,206385,True
295,La Vie en Rose,COLOR*IZ,https://open.spotify.com/album/5Fl13rfH2DRRTo6OV4ecJY,IZ*ONE,69,2018-10-29,https://open.spotify.com/track/3WfaJhCL4p2JbdffJjV6Va,218993,False
296,28 Reasons,28 Reasons - The 1st Mini Album,https://open.spotify.com/album/1t5a29WYbJj83iy3RNICHw,SEULGI,70,2022-10-04,https://open.spotify.com/track/1dfsPqH09vnzUWEOsN98Ex,189413,False
297,WONDERLAND,TREASURE EP.FIN: All To Action,https://open.spotify.com/album/4HGhzqQEY1X6WWZw6MhjlO,ATEEZ,69,2019-10-08,https://open.spotify.com/track/6k67RdkVjTZj79c1cRz7IQ,199013,False
298,DUN DUN,reminiscence,https://open.spotify.com/album/0zH0C0fkzAjhSnGKLOuxwX,EVERGLOW,69,2020-02-03,https://open.spotify.com/track/3ejAkJLWQSEJDqDXxK3efB,192280,False
299,BONVOYAGE,[Apocalypse : From us],https://open.spotify.com/album/7D2DrBRs922elDgsyNrqjA,Dreamcatcher,69,2023-05-24,https://open.spotify.com/track/3Jnwl9zlbFNEqKQjydxLxe,213506,False
300,Ko Ko Bop,THE WAR - The 4th Album,https://open.spotify.com/album/53pJcIJBdlm5rhVhjSnvHn,EXO,69,2017-07-18,https://open.spotify.com/track/5EzitieoPnjyKHAq0gfRMa,190422,False
301,Tamed-Dashed,DIMENSION : DILEMMA,https://open.spotify.com/album/5jGRqioNCSWZGBl3QmyuFI,ENHYPEN,70,2021-10-12,https://open.spotify.com/track/1zoyteFQmeUUqyOl2Xznpy,196170,False
302,BBoom BBoom,GREAT!,https://open.spotify.com/album/5vt2sEP5J0VNbYXoA7h2k4,MOMOLAND,69,2018-01-03,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto,208863,False
303,ZOO,2021 Winter SMTOWN : SMCU EXPRESS,https://open.spotify.com/album/3dn2in6doTc6zfA0G2UFDZ,SMTOWN,70,2021-12-27,https://open.spotify.com/track/7eVu7FI02cTicLEgVtUvwF,177413,False
304,THRU THE NIGHT (feat. Bryson Tiller),Confetti,https://open.spotify.com/album/7xfcihbsBamUi6sezd0oOG,Jack Harlow,71,2019-09-20,https://open.spotify.com/track/1AgSUWSzmza5jF6ER5R68v,128409,True
305,I WANT,I WANT,https://open.spotify.com/album/1BxRutqDtvMJfiovw76gxe,IVE,71,2023-07-13,https://open.spotify.com/track/1Xnha5ko8j7yY8O3ATe0Vs,180626,False
306,Blueming,Love poem,https://open.spotify.com/album/2xEH7SRzJq7LgA0fCtTlxH,IU,69,2019-11-18,https://open.spotify.com/track/4Dr2hJ3EnVh2Aaot6fRwDO,217053,False
307,WA DA DA,FIRST IMPACT,https://open.spotify.com/album/7pHyAucSgWoDNlFHfhQfVN,Kep1er,70,2022-01-03,https://open.spotify.com/track/4gdiCHNbwugojBqr5Jt3pq,183693,False
308,instagram,instagram,https://open.spotify.com/album/1wW2yfORAbOEfn2Et1q687,DEAN,69,2017-12-26,https://open.spotify.com/track/6z1kLsntE7FuzKZHZWrXYN,255728,False
309,Gee,Oh! - The Second Album,https://open.spotify.com/album/4e841RxorIoZIufX8v7p7E,Girls' Generation,69,2010-01-28,https://open.spotify.com/track/0t7kjpVLgOYITrSfFCoBEA,201160,False
310,All I Wanna Do,EVERYTHING YOU WANTED,https://open.spotify.com/album/0c4LKBzh0ufU36AyuzZRc2,Jay Park,69,2016-10-20,https://open.spotify.com/track/2PcJoVkfjcbvoqBxV1Nj7y,209392,True
311,Higher,THE FIFTY,https://open.spotify.com/album/3EDWNnbmr36DRQOkyoLQRS,FIFTY FIFTY,70,2022-11-18,https://open.spotify.com/track/2X3TAhWaAlTet44mabfdXl,209333,False
312,sorry,Void,https://open.spotify.com/album/6kdRAzt9oU3X9eUdeTB0Yk,The Rose,69,2018-04-16,https://open.spotify.com/track/2mqN6WJawRJzT2X9T5bdYV,215476,False
313,LA DI DA,-77.82x-78.29,https://open.spotify.com/album/4kMID9cggWEko9mOb1zisI,EVERGLOW,69,2020-09-21,https://open.spotify.com/track/6mIjJONoUMvGPT9Kzrab3L,210893,False
314,ETA,NewJeans 2nd EP 'Get Up',https://open.spotify.com/album/4N1fROq2oeyLGAlQ1C1j18,NewJeans,0,2023-07-21,https://open.spotify.com/track/56v8WEnGzLByGsDAXDiv4d,151373,False
315,4:00A.M.,MIGNONNE (Mastered by Bernie Grundman),https://open.spotify.com/album/0Y4RPWAZZui6gUL1kwgND6,Taeko Onuki,71,1978-09-21,https://open.spotify.com/track/0zoGVO4bQXG8U6ChKwNgeg,336960,False
316,New Jeans,NewJeans 2nd EP 'Get Up',https://open.spotify.com/album/4N1fROq2oeyLGAlQ1C1j18,NewJeans,0,2023-07-21,https://open.spotify.com/track/7woEDtme8YkFiWeyiinIjy,108986,False
317,Cool With You,NewJeans 2nd EP 'Get Up',https://open.spotify.com/album/4N1fROq2oeyLGAlQ1C1j18,NewJeans,0,2023-07-21,https://open.spotify.com/track/02wk5BttM0QL38ERjLPQJB,147880,False
318,Super Shy,NewJeans 2nd EP 'Get Up',https://open.spotify.com/album/4N1fROq2oeyLGAlQ1C1j18,NewJeans,0,2023-07-21,https://open.spotify.com/track/0kwrPQkiGVE8KTHalH1uMo,154666,False
319,Dynamite,Dynamite (NightTime Version),https://open.spotify.com/album/7cvsViO3Tg4w5ixs5Aq7mS,BTS,68,2020-09-18,https://open.spotify.com/track/72wqLtMtkrB0qUw6jSqM0Z,199053,False
320,Can't You See Me?,The Dream Chapter: ETERNITY,https://open.spotify.com/album/4jTVGyo4fSSFniFPbfr0bW,TOMORROW X TOGETHER,68,2020-05-18,https://open.spotify.com/track/2ecGP5xUE5126x6yHa7J6E,201445,False
321,I Will Go To You Like the First Snow,"Guardian (Original Television Soundtrack), Pt. 9",https://open.spotify.com/album/42jhVkCdzN4cuIvc0QyXbS,AILEE,69,2017-01-07,https://open.spotify.com/track/2BPXILn0MqOe5WroVXlvN1,229678,False
322,New thing (Prod. ZICO) (Feat. Homies),Street Man Fighter Original Vol.3 (Mission by Rank),https://open.spotify.com/album/54UUQN3j32n8TA2OJxTcHP,Various Artists,69,2022-09-06,https://open.spotify.com/track/5mdWIwsJAzR97ShGkt8gcR,147426,False
323,Queendom,Queendom - The 6th Mini Album,https://open.spotify.com/album/6Pe5LGQgU3mmvuRjFMsACV,Red Velvet,68,2021-08-16,https://open.spotify.com/track/6SpPr7K4YQ2wp8jU6uOTmQ,181760,False
324,Secret Story of the Swan,Oneiric Diary,https://open.spotify.com/album/1XuKR0Qguy1b0Vne8hv5Pd,IZ*ONE,68,2020-06-15,https://open.spotify.com/track/7G6WuVZuTbF6JcnA9wOvsD,192333,False
325,Any song,Any song,https://open.spotify.com/album/7LYZM7I172wUjIKjCnxuAQ,ZICO,69,2020-01-13,https://open.spotify.com/track/1iIhGHzzrzqQfuNkFI2qAn,227226,False
326,"Eve, Psyche & the Bluebeard’s wife (English Ver.)","Eve, Psyche & the Bluebeard’s wife (English Ver.)",https://open.spotify.com/album/1FoKSB8Kc39zc9exXYtNu8,LE SSERAFIM,70,2023-07-06,https://open.spotify.com/track/1xaLyNaaZC3i5tmaDAWP76,186119,False
327,I'm Gonna Love You,공감 (Empathy) - The 1st Mini Album,https://open.spotify.com/album/4dqWy2Soq1Z1rqgKfXOATk,D.O.,69,2021-07-26,https://open.spotify.com/track/1jxGBe4s8FwL2ZeNWszVuu,151733,False
328,Tyler Herro,Tyler Herro,https://open.spotify.com/album/4Vd7lpztpJdmMt9hrLfXWe,Jack Harlow,71,2020-10-22,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB,156497,True
329,Growl,The 1st Album 'XOXO' (Repackage),https://open.spotify.com/album/4qduCvpyBL5hGYdBvCvcDA,EXO,68,2013-08-05,https://open.spotify.com/track/4pi0Elz7B7cLfw37J3bYm9,207053,False
330,Ussumu Laresey,Uthama Puthiran (Original Motion Picture Soundtrack),https://open.spotify.com/album/0dTzVub6z8WsnZgB6bDHoI,Vijay Antony,69,2010-10-05,https://open.spotify.com/track/2qolr6PKNLXvjp4JTtglSf,287440,False
331,Light a Flame,; [Semicolon],https://open.spotify.com/album/1EMYSiKKTSKLZrOC2nTStL,SEVENTEEN,68,2020-10-19,https://open.spotify.com/track/2QeqvHnADmf2fN5sowptuO,189586,False
332,Blue Flame (2023 Ver.),UNFORGIVEN,https://open.spotify.com/album/4Oz7K9DRwwGMN49i4NbVDT,LE SSERAFIM,69,2023-05-01,https://open.spotify.com/track/2ahp0wvyEzyvgWfOhStHWp,201894,False
333,Don't Go,The 1st Album 'XOXO' (Repackage),https://open.spotify.com/album/4qduCvpyBL5hGYdBvCvcDA,EXO,68,2013-08-05,https://open.spotify.com/track/1Acgi7wxVD9OF3iQnFe8Q4,214380,False
334,Gashina,SUNMI SPECIAL EDITION [Gashina],https://open.spotify.com/album/3TSX6AxLdCP4E5o3F5jCdN,SUNMI,69,2017-08-22,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST,180000,False
335,Your eyes tell,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,https://open.spotify.com/album/1nScVw87kRJiT2bg2Kswhp,BTS,68,2020-07-14,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz,245146,False
336,LATATA,I am,https://open.spotify.com/album/1GtPnOiHxCnoZPCiLcKj22,(G)I-DLE,68,2018-05-02,https://open.spotify.com/track/2ezKXygNO30pXyDQXkm6oD,202772,False
337,Rollin',Rollin',https://open.spotify.com/album/3FuZ0bCYhMcoex6KN0F360,Brave Girls,68,2017-03-07,https://open.spotify.com/track/6SQUopvuZyrWYjYayxxSXl,197746,False
338,Home,SEVENTEEN 6TH MINI ALBUM 'YOU MADE MY DAWN',https://open.spotify.com/album/1Or4crj0DlitdTRp36TjnT,SEVENTEEN,68,2019-01-21,https://open.spotify.com/track/5TyCTVsBsHeeutZcU2uP5s,203731,False
339,Fire in the belly,UNFORGIVEN,https://open.spotify.com/album/4Oz7K9DRwwGMN49i4NbVDT,LE SSERAFIM,69,2023-05-01,https://open.spotify.com/track/05RlBHEZg1RmL9DnPgv9Qq,198232,False
340,Get Up,NewJeans 2nd EP 'Get Up',https://open.spotify.com/album/4N1fROq2oeyLGAlQ1C1j18,NewJeans,0,2023-07-21,https://open.spotify.com/track/1wUnuiXMMvhudmzvcCtlZP,36226,False
341,No Celestial,ANTIFRAGILE,https://open.spotify.com/album/3u0ggfmK0vjuHMNdUbtaa9,LE SSERAFIM,69,2022-10-17,https://open.spotify.com/track/21ApmVGIzIAIDSBdHu6SVt,166491,False
342,Like We Just Met,ISTJ - The 3rd Album,https://open.spotify.com/album/2uk29gcBkCLJZPTIQK9azh,NCT DREAM,67,2023-07-17,https://open.spotify.com/track/56BFdDnRlfTnSLk5d7Ukw1,209626,False
343,Stamp On It,Stamp On It - The 1st Mini Album,https://open.spotify.com/album/2Gxd1fr4RFHVNx6IxGr9I7,GOT the beat,68,2023-01-16,https://open.spotify.com/track/0mlxHb4jbPr1PUBUv0WHRS,232813,False
344,Like Crazy (Instrumental),Like Crazy (Remixes),https://open.spotify.com/album/639nejcoHHwxJCKqr35ww2,Jimin,69,2023-03-26,https://open.spotify.com/track/0cxhv3PpIkmREXqobuB0zG,212216,False
345,Slow (with Ciara),Slow (with Ciara),https://open.spotify.com/album/3pVjFaJut000WiN2WZBtKK,Jackson Wang,68,2023-04-17,https://open.spotify.com/track/3ZrtBTReHr1xFDglmHwCX5,192181,False
346,NUNU NANA,NUNA,https://open.spotify.com/album/6XBIkDFhDgc3PQOUEcO2fd,Jessi,68,2020-07-30,https://open.spotify.com/track/2cUzIBGMvx2BZ2Q1fzjdl1,195836,False
347,peach eyes,0.1 flaws and all.,https://open.spotify.com/album/0kT2Dn4QknHk92h76ZcMk0,wave to earth,69,2023-04-20,https://open.spotify.com/track/1V8s51MOKlmES1Vc9Erm89,185000,False
348,Butter - Megan Thee Stallion Remix,Butter (Megan Thee Stallion Remix),https://open.spotify.com/album/0ze8IhE4fLLfu5lET12g5v,BTS,68,2021-08-27,https://open.spotify.com/track/474VqnPDr0251lsQBB8sQB,164457,False
349,Better Than Gold,Glitch Mode - The 2nd Album,https://open.spotify.com/album/4cAcTMGFjTBufC7Eu0FizU,NCT DREAM,68,2022-03-28,https://open.spotify.com/track/0tIkUSA5njpsBaTAx3z25z,200746,False
350,Celebrity,IU 5th Album 'LILAC',https://open.spotify.com/album/01dPJcwyht77brL4JQiR8R,IU,68,2021-03-25,https://open.spotify.com/track/5nCwjUUsmBuNZKn9Xu10Os,195546,False
351,Circles,SEVENTEEN 4th Album Repackage 'SECTOR 17',https://open.spotify.com/album/15pRJdCJtDyzQaY9tGs750,SEVENTEEN,68,2022-07-18,https://open.spotify.com/track/6rurduYegrf5XSZrphuyF2,239613,False
352,Kaje,Kaje,https://open.spotify.com/album/4CNMjfwIcm7bqq2IUy7eHX,Yll Limani,68,2023-06-28,https://open.spotify.com/track/2YLckWifxpJK1gez1AGDl0,174000,False
353,Obsession,OBSESSION – The 6th Album,https://open.spotify.com/album/7uNyF6MKaVHi5TJqIiNobm,EXO,68,2019-11-27,https://open.spotify.com/track/7fK0csBoqbcgUuWGV0cpoD,203520,False
354,Glitch Mode,Glitch Mode - The 2nd Album,https://open.spotify.com/album/4cAcTMGFjTBufC7Eu0FizU,NCT DREAM,68,2022-03-28,https://open.spotify.com/track/5b1PngLlxc7hj3fJXrE2Zm,207053,False
355,ILLELLA,MIC ON,https://open.spotify.com/album/6TOnqVuglIk6Db2TdUwTcZ,MAMAMOO,68,2022-10-11,https://open.spotify.com/track/0oeVHAgY8Q7Mdce5Quj2G4,166053,False
356,CROWN,The Dream Chapter: STAR,https://open.spotify.com/album/5GiLAzb049s1SsDiUPhHVz,TOMORROW X TOGETHER,68,2019-03-04,https://open.spotify.com/track/0EmYZZ8OqeALedVhijSjsg,230706,False
357,Say My Name,BOYS PLANET - ARTIST BATTLE,https://open.spotify.com/album/1rIIbjGYbj2sRxAWZUfeoC,BOYS PLANET,69,2023-04-06,https://open.spotify.com/track/2lDOkJgVMNz4iMmoAHhhqC,199213,False
358,FIESTA,BLOOM*IZ,https://open.spotify.com/album/5dm3PMCHxTSOdDFZ1hlfMm,IZ*ONE,68,2020-02-17,https://open.spotify.com/track/6Ihdn6wW2UBhfTKWbP29KA,217760,False
359,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Thats What They All Say,https://open.spotify.com/album/5g2INX6dnMIJG0xKygXwF3,Jack Harlow,70,2020-12-11,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2,227478,True
360,Impurities,UNFORGIVEN,https://open.spotify.com/album/4Oz7K9DRwwGMN49i4NbVDT,LE SSERAFIM,69,2023-05-01,https://open.spotify.com/track/7mYwDmbbp8UPLlnRjTJ54X,196365,False
361,LMLY,LMLY,https://open.spotify.com/album/09UJf8ZqCuv5NHRZIqTZgh,Jackson Wang,68,2021-03-26,https://open.spotify.com/track/3Jbpo2slhW2bbVneiJnC9G,209998,False
362,Flash Forward,UNFORGIVEN,https://open.spotify.com/album/4Oz7K9DRwwGMN49i4NbVDT,LE SSERAFIM,68,2023-05-01,https://open.spotify.com/track/74cpuIw43kA8xPgbQEPdss,195512,False
363,Go Big or Go Home,DIMENSION : DILEMMA,https://open.spotify.com/album/5jGRqioNCSWZGBl3QmyuFI,ENHYPEN,69,2021-10-12,https://open.spotify.com/track/6IqKFke4ZhKbGYULllEezY,201707,False
364,그대라는 시,Hotel del Luna (Original Television Soundtrack) Pt.3,https://open.spotify.com/album/6nddI94g7zC5bbyNzRBO0Y,TAEYEON,68,2019-07-21,https://open.spotify.com/track/56Cmy1rCQ35V2Q7groYiHl,209482,False
365,KAZINO,KAZINO,https://open.spotify.com/album/1f9cws6SZ0iKoHrcmn39ZY,BIBI,68,2020-04-29,https://open.spotify.com/track/245onUPHGD1DYuiacxTuW0,185946,False
366,Bambi,Bambi - The 3rd Mini Album,https://open.spotify.com/album/5xOx4mWABbTj0qWyZC4q1p,BAEKHYUN,68,2021-03-30,https://open.spotify.com/track/60VaORSJ5x1D4ZPSc0g2En,213053,False
367,Christmas Love,Christmas Love,https://open.spotify.com/album/75uqqeXpDMUOpWfrPmCubF,Jimin,68,2020-12-24,https://open.spotify.com/track/5oaQsszgxYAdABuXoWEOUe,197930,False
368,HEYDAY (Prod. Czaer),Street Man Fighter Original Vol.4 (Crew Songs),https://open.spotify.com/album/7dwRGP1A80POqE3O9At5Vw,Various Artists,67,2022-09-20,https://open.spotify.com/track/35sE2Ehvd1GzBzAIC0zFIu,144773,False
369,All I Wanna Do (K) (Feat. Hoody & Loco),EVERYTHING YOU WANTED,https://open.spotify.com/album/0c4LKBzh0ufU36AyuzZRc2,Jay Park,67,2016-10-20,https://open.spotify.com/track/2FWquqPNxte8iqZ3ATQG0p,216786,False
370,BTBT (feat. DeVita),BTBT (feat. DeVita),https://open.spotify.com/album/76o5y6Sh7t8kiTERbDWNc3,B.I,68,2022-05-13,https://open.spotify.com/track/0FOBJ5PbwOe5XBY9y0bnhi,219549,False
371,Heartbeat (BTS World Original Soundtrack),BTS WORLD (Original Soundtrack),https://open.spotify.com/album/3LgNJmZ4QPkSvdt9JB8Tb8,Various Artists,19,2019-06-28,https://open.spotify.com/track/4ZISkGo0j60iyLbme2rAkC,253303,False
372,Daydream (백일몽),Hope World,https://open.spotify.com/album/0XX1044L7ovU5aon6nRiF7,j-hope,67,2018-03-02,https://open.spotify.com/track/56sdcbPR74RxqmKVbQzJ8s,228759,False
373,Shine,Positive,https://open.spotify.com/album/1ZRmLzZWvOkSqWePzFeekO,PENTAGON,67,2018-04-02,https://open.spotify.com/track/7nkp1uuSbKkoxMvEs8cSw0,198795,False
