,song_name,album_name,album_link,artist_name,popularity,release_date,song_link,duration_ms,explicit
500,浴室,浴室,https://open.spotify.com/album/1zKJy6TIHEz3YM78riefV9,deca joins,48,2017-04-21,https://open.spotify.com/track/2Xu6fN0gE2S04L0zywmcif,259953,False
501,一點點,今日營業中,https://open.spotify.com/album/1mrrKAhUxCAIrTDLTYFGnA,Yoga Lin,35,2016-06-18,https://open.spotify.com/track/0NZpSRiL8PmJAKbimdWLb7,284693,False
502,宋代SAD BOY,SABINA之淚,https://open.spotify.com/album/5Pw6K47tHMJzjlyMqqF0yf,my little airport,38,2021-08-30,https://open.spotify.com/track/7uo5PgFlHaRpdigxdzP0i7,173911,False
503,milan,香港是個大商場,https://open.spotify.com/album/4IahSN323BK3ildVVGOlfT,my little airport,38,2011-01-01,https://open.spotify.com/track/2qZREisw5C5yCvoLHZx29a,104242,False
504,喫煙席,SABINA之淚,https://open.spotify.com/album/5Pw6K47tHMJzjlyMqqF0yf,my little airport,38,2021-08-30,https://open.spotify.com/track/3eT4GvkE7uzp9hdYxc4So2,126211,False
505,经济舱,经济舱,https://open.spotify.com/album/11mrFrCOgxd0O6Mnvtp0L7,KEY.L刘聪,50,2020-11-03,https://open.spotify.com/track/53S7AAoVOjBtuIXKPEB1a4,219311,False
506,突然想起你 - Live,"有時The Great Yoga,有時口的形狀-林宥嘉演唱會自選Live CD",https://open.spotify.com/album/0TRdDCAGdeZ5JVJbyZ2K6A,Yoga Lin,36,2017-01-06,https://open.spotify.com/track/2fzZarMgYFuwWjHBlXuRbQ,205906,False
507,一葷一素,平凡的一天,https://open.spotify.com/album/1PQJPHMZSlh6cCHYX7QFG3,Mao Buyi,48,2018-07-03,https://open.spotify.com/track/3BzCKzaN5jDpnOjFYHEWEU,281346,False
508,散步之年,SABINA之淚,https://open.spotify.com/album/5Pw6K47tHMJzjlyMqqF0yf,my little airport,37,2021-08-30,https://open.spotify.com/track/33jIOBC0DaJNGzyLQxD41f,198048,False
509,夏夜晴朗的晚上,Fresh Soul,https://open.spotify.com/album/7sRWMxB5twLohS7lsj0V6r,Matt Lv,49,2021-09-01,https://open.spotify.com/track/6wiN6mgr0WsJk0lMcfl8zu,217844,False
510,歌手職訓101,歌手職訓101,https://open.spotify.com/album/7HrKG5OOMmKIjMur9xHlDF,Gordon Flanders,32,2023-04-28,https://open.spotify.com/track/2tM6ukbTDeDLHPpdPCe3oC,174798,False
511,为你祈祷,为你祈祷,https://open.spotify.com/album/1MAN9v33Y8S7s7IfgWMhaD,魏新雨,47,2019-09-05,https://open.spotify.com/track/7wlUsyDbGKp7GU4atUDs8w,233363,False
512,自娱自乐,自娱自乐,https://open.spotify.com/album/5DDG3PLx14pTJOj62HeC5N,金志文,54,2021-08-19,https://open.spotify.com/track/5YjRBCtAF3gNtnnCxY4fJT,225254,False
513,万有引力,万有引力,https://open.spotify.com/album/55cnNNhAHp5JQx3fV8XqnX,F*yy,51,2020-02-23,https://open.spotify.com/track/7qZzCq7IxhKKZA4tIrYxxy,243783,False
514,進入下一層新的夢之前,Shangri-La Is Calling,https://open.spotify.com/album/2nsfd4IK5uWFrr598bf9iK,The Chairs,46,2022-07-08,https://open.spotify.com/track/2LmNW7kMeYp2wUqMpIAge6,165168,False
515,沙灘,陶喆同名專輯,https://open.spotify.com/album/433Xh8UtsKASBYCt0QNk4Q,David Tao,47,1997-12-06,https://open.spotify.com/track/1M54Y8kZqO2kx8Qk7nSe4B,239626,False
516,孤独颂歌,孤独颂歌,https://open.spotify.com/album/4uhsxLthTm8Lo56B4KBCqq,戴羽彤,50,2022-04-29,https://open.spotify.com/track/3Ep9QgXjfw6DrRFXIeCKFH,188873,False
517,只要平凡 (電影《我不是藥神》主題曲),只要平凡 (電影《我不是藥神》主題曲),https://open.spotify.com/album/2L0LbabzzEJka7n8kTK1PM,Jason Zhang,48,2018-06-25,https://open.spotify.com/track/4wOmj4TdRpab8w4IGJiwJ8,246028,False
518,热恋冰淇淋,热恋冰淇淋,https://open.spotify.com/album/1MzE2U6E9FbWzbMEpxIDqq,Yihuik苡慧,52,2021-07-29,https://open.spotify.com/track/5I2gqQtMsPOZSaBAYMMWv9,129631,False
519,会不会 - 正式版,会不会 (正式版),https://open.spotify.com/album/0gRIm3HoEeweqEsLGxl7zm,刘大壮,53,2020-09-22,https://open.spotify.com/track/3CTln1UJUcpn78d5JBAxoz,238015,False
520,Rollin' On,LOVELY SUNDAY,https://open.spotify.com/album/2D4TWvXGzGmL1zbOdoDnWw,The Chairs,47,2018-06-29,https://open.spotify.com/track/63oSPrP54in4X41vq6cNlL,234599,False
521,R.I.P.,I'M MORE SOBER WHEN I'M DRUNK,https://open.spotify.com/album/2Am9K7TWhCBvYPM8cSTUNO,WeiBird,49,2021-12-24,https://open.spotify.com/track/1GyscxE7G8aAuR9FSFLkYI,184069,True
522,不分手的恋爱,"汪苏泷歌曲合辑, Vol. 2",https://open.spotify.com/album/7IPShijrbRialcfS7aNn1C,Silence Wang,48,2010-07-01,https://open.spotify.com/track/5LS6LObLmSCFgYXNOsBylg,205659,False
523,你把我的,你把我的,https://open.spotify.com/album/4a5X6NxbbpqbtbUnke0KxR,my little airport,37,2022-07-06,https://open.spotify.com/track/6bJ4x48rEaF6brX20Ho3pY,145911,False
524,細胞 - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,36,2023-07-06,https://open.spotify.com/track/2KU6jEamTSTbCRWGv35X0E,151686,False
525,彌敦道的一晚good trip,你說之後會找我,https://open.spotify.com/album/3dJsTKVZ2XG4hKu7OJ43Rt,my little airport,36,2018-01-01,https://open.spotify.com/track/50hn4fqTszZ8ln0DdgcNDH,177568,False
526,怪天氣,怪天氣,https://open.spotify.com/album/4RAcjJy0LKWlM5TgkNe37R,YELLOW黃宣,50,2020-09-14,https://open.spotify.com/track/5jzg774Qb6yM7Khqe5euvc,259386,False
527,是想你的声音啊,是想你的声音啊,https://open.spotify.com/album/3iAGNqTxbLVMOtuqhfVhkF,傲七爷,54,2020-07-05,https://open.spotify.com/track/1znRwaEkuFS7Ukd6zMEtSw,234811,False
528,只你 - 電視劇《長月燼明》插曲,只你,https://open.spotify.com/album/1t0sB32076oMA6hhuNI7Zh,雙笙(陳元汐),53,2023-04-12,https://open.spotify.com/track/6pp4iSJ0cpqaYl0dEnrFJp,199889,False
529,最好的都给你,最好的都给你,https://open.spotify.com/album/39FOGNk8yIRJqtWcLrO4bY,余佳运,50,2021-05-20,https://open.spotify.com/track/534pVu2FanNYZuhfNhorom,294000,False
530,手望 - 守望版,Read My Senses...,https://open.spotify.com/album/4eT7VLMCAWhTFwxKBfwEBi,Ivana Wong,31,2007-01-01,https://open.spotify.com/track/2acbQ7Qd3HKreKlKXg7TBN,226613,False
531,八點零五分,跟你開玩笑,https://open.spotify.com/album/4OOTFitJeeM3rjP0sWFsNG,my little airport,37,2022-10-17,https://open.spotify.com/track/5CoYuqXOp6ls2SzSsHCBM4,152812,False
532,20GB,SABINA之淚,https://open.spotify.com/album/5Pw6K47tHMJzjlyMqqF0yf,my little airport,37,2021-08-30,https://open.spotify.com/track/7rdj6TWqy9HOLS0suvco5R,177411,False
533,清明雨上,自定義,https://open.spotify.com/album/0OfgDIAou9mTshlocs9hXD,許嵩,46,2008-12-30,https://open.spotify.com/track/6nNLW8UCaIMxH9HzIbs63N,219076,False
534,目不转睛,Feel & Sight,https://open.spotify.com/album/1Rr7p6OLfNbnhvMHAhsgKK,王以太,49,2018-03-18,https://open.spotify.com/track/1qraFApuArzwYAR7EQnqav,162025,False
535,听悲伤的情歌,听悲伤的情歌,https://open.spotify.com/album/1ZfjlG5eGoPKj7sOWuI0Y7,苏星婕,49,2023-05-15,https://open.spotify.com/track/3GD04NzWY4982A3S2wzWvW,198000,False
536,濕濕的夢 - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,36,2023-07-06,https://open.spotify.com/track/3K7GzVS5zKUnUIXJ8EINGU,189149,False
537,I’m here,Sundial,https://open.spotify.com/album/6rncfQrvTdTCEYhutQrv4P,Osean,48,2020-06-19,https://open.spotify.com/track/4R96pnRtpAaAw0cadniXTx,163813,False
538,花开忘忧,花开忘忧,https://open.spotify.com/album/120coTUkjZdbcz4Zp3kuUH,Zhou Shen,46,2022-09-10,https://open.spotify.com/track/20JBo7uOYHUbCAq2D7DDEf,252668,False
539,太想你,太想你,https://open.spotify.com/album/5xgrEcPBbVHMgrMnujmSPI,苏星婕,29,2023-07-09,https://open.spotify.com/track/00CIW3Vzri7W2jUSm531G1,155625,False
540,"Edward, had you ever thought that the end of the world would come on 20.9.01? - Live",你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,36,2023-07-06,https://open.spotify.com/track/4B3ArdKedjshUzn0K8Tb4K,112817,False
541,I Love You More (than adore),I Love You More (than adore),https://open.spotify.com/album/2Pam8HQR9C6ebQPnCDtJN2,The Crane,50,2020-12-16,https://open.spotify.com/track/39S0Q8T3IAqI5i9DeyViTY,222000,True
542,Short Stay,Town,https://open.spotify.com/album/0s1mq36MFh8jBHUPeo5vjo,The Fur.​,48,2018-09-30,https://open.spotify.com/track/0WyEFirpTbVKTUij75NAUD,237818,False
543,平凡之路,朴树 猎户星座 · 专场,https://open.spotify.com/album/539nDX1Gh336TJehkDUVWR,大事发声·录音棚现场,48,2018-04-18,https://open.spotify.com/track/2UUXNjVVty8KwkUQ5dqvtq,301021,False
544,只收一半,SABINA之淚,https://open.spotify.com/album/5Pw6K47tHMJzjlyMqqF0yf,my little airport,37,2021-08-30,https://open.spotify.com/track/4rtBWaUKppPfnOjH1sehyt,138672,False
545,某夜後台 - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,36,2023-07-06,https://open.spotify.com/track/1s4ZbFXFTsCSgh2gh18PzO,182300,False
546,讓我搭一班會爆炸的飛機,"我們在炎熱與抑鬱的夏天,無法停止抽煙",https://open.spotify.com/album/7AhJCUUdkiOdNRIvvWlaWp,my little airport,36,2007-06-12,https://open.spotify.com/track/4jeJIw8nPdUiqBYiWRIP3g,141545,False
547,今天沒大麻在身,火炭麗琪,https://open.spotify.com/album/6O74fDJk2FR8hZUplTPYjF,my little airport,36,2016-09-30,https://open.spotify.com/track/0gnXIwujywQuC49rsA3db2,145045,False
548,煙花,春遊,https://open.spotify.com/album/5jDPqG78AQo13DOTc6S5a2,Leah Dou,45,2023-04-24,https://open.spotify.com/track/0oEyHA3ykAxKcdbE9l6Vnp,313218,False
549,天氣,Silver Lining,https://open.spotify.com/album/1KCLYGnD1vCvPWO2HgPFL4,李浩瑋 Howard Lee,45,2023-07-07,https://open.spotify.com/track/4XyTfzZ2dEFmZPuFQYaTTl,189230,False
550,未出现传闻,未出现传闻,https://open.spotify.com/album/5xdo3bUWQ1i4oXgwGvbpqx,胡66,50,2022-06-29,https://open.spotify.com/track/7ow5oy6hib9RoujKB1j41F,249348,False
551,目及皆是你 - 心跳版,目及皆是你,https://open.spotify.com/album/4D5TBe09COBBv781WHcfMb,小蓝背心,50,2021-05-29,https://open.spotify.com/track/4jKg1fY7rTeqgJNjrFOsYz,175000,False
552,让繁星住进我的眼里,让繁星住进我的眼里,https://open.spotify.com/album/0KHbKlgDSsoDRYirEamOoJ,苏星婕,20,2023-07-08,https://open.spotify.com/track/6j4V1v8jeRs1LquSQeOg5a,139615,False
553,霓裳羽衣 - 合唱版,霓裳羽衣 (合唱版),https://open.spotify.com/album/15BMOWtFoMSdjS0FFpgt75,苏星婕,22,2023-07-07,https://open.spotify.com/track/59uYFa4TH0mSygmtcqD24K,203389,False
554,Temporary,CHILI T,https://open.spotify.com/album/6zyVqxhbcRIa7nCyUobInO,Kiri T,35,2021-02-26,https://open.spotify.com/track/4m8YKBc6vv2KDatDGmKGx0,163804,False
555,能不能重来过,能不能重来过,https://open.spotify.com/album/1kfp29b3N8IvxTnYx2iUsB,苏星婕,15,2023-07-13,https://open.spotify.com/track/5gPwWT8QpTkTjKu5aZJ635,186521,False
556,晚风不再温柔,晚风不再温柔,https://open.spotify.com/album/0QysGVNyNAbHme8n3Fz6cv,苏星婕,6,2023-07-14,https://open.spotify.com/track/78pDGc2xK6lPix1qDjk83Q,174315,False
557,細胞,跟你開玩笑,https://open.spotify.com/album/4OOTFitJeeM3rjP0sWFsNG,my little airport,39,2022-10-17,https://open.spotify.com/track/7LFX60BiB9VlEC6SWaV1ar,150333,False
558,迷失藝術,On Wings Of Time,https://open.spotify.com/album/4uiCnolZv9pf1BREEozzZ3,Ivana Wong,32,2009-05-22,https://open.spotify.com/track/4haXaGmb5jURAhk9HmgLwz,242586,False
559,煙,SABINA之淚,https://open.spotify.com/album/5Pw6K47tHMJzjlyMqqF0yf,my little airport,36,2021-08-30,https://open.spotify.com/track/1CmfZg8ovQG6IQn308xte1,150374,False
560,Clouds,Silver Lining,https://open.spotify.com/album/1KCLYGnD1vCvPWO2HgPFL4,李浩瑋 Howard Lee,46,2023-07-07,https://open.spotify.com/track/4C6WjfmP49Y77fyEqx6VKn,139615,False
561,我們不一樣,我們不一樣,https://open.spotify.com/album/1KwJBXjnVx7ar6V3ixyWL6,Da Zhuang,53,2023-05-01,https://open.spotify.com/track/7pl3iGrZpNH8wS4VPDSJAe,270857,False
562,星球墜落 - Falling版,Air·艾熱,https://open.spotify.com/album/5C4H61Wj8aY7WtXx8NCMcu,艾熱AIR,48,2018-12-18,https://open.spotify.com/track/11qaaX5Arj0jy2YFMxOqDQ,233157,False
563,人间烟火,人间烟火,https://open.spotify.com/album/4MCGz6kK0Y7Dq1egVz7NoN,程响,49,2022-03-25,https://open.spotify.com/track/1UY0jJ0bXSerfPXILL5PMz,233674,False
564,Let's Start From Here,Start From Here,https://open.spotify.com/album/1glsOJHnQr5bsdoFkbYAF4,Joanna Wang,43,2008-01-03,https://open.spotify.com/track/4LThFOso6YeLtjG6TZUOdh,216026,False
565,我夢見你夢見我,今日營業中,https://open.spotify.com/album/1mrrKAhUxCAIrTDLTYFGnA,Yoga Lin,35,2016-06-18,https://open.spotify.com/track/5V7YmsOTxxQ1VaTai3ZbRF,246800,False
566,一萬次悲傷,世界,https://open.spotify.com/album/21lLRacsbXvUovunKge8xU,逃跑计划,49,2012-01-01,https://open.spotify.com/track/35GR4Q1LmvUKIiwJZ3Dxte,255506,False
567,余情 - 电视剧《苍兰诀》苍兰主题曲,余情 (电视剧《苍兰诀》苍兰主题曲),https://open.spotify.com/album/6yPWxqLtJvWjbkwyYkSjhh,Zhou Shen,48,2022-08-09,https://open.spotify.com/track/73Xvk1Xeso99BazDxBvrPv,313235,False
568,By Your Side,By Your Side,https://open.spotify.com/album/79RNAPD90KYcZPUPur1PNT,瘦子E.SO,51,2023-05-17,https://open.spotify.com/track/0mHWdSI4ODRD77A7dtEHP9,205227,False
569,"我们打着光脚在风车下跑,手上的狗尾巴草摇啊摇","我们打着光脚在风车下跑,手上的狗尾巴草摇啊摇",https://open.spotify.com/album/7BGY5EtBq2fBn69eHYykA6,等一下就回家,53,2021-04-18,https://open.spotify.com/track/0wADGmFVQWAWD8s0WxLkVE,152354,False
570,恋爱频率,恋爱频率,https://open.spotify.com/album/2d1il4HHjbVDb0bfocK9Hc,Sasablue,52,2022-03-31,https://open.spotify.com/track/5DB4waYtKSjccgYRmI3o0I,199441,False
571,我不適合聚會,跟你開玩笑,https://open.spotify.com/album/4OOTFitJeeM3rjP0sWFsNG,my little airport,36,2022-10-17,https://open.spotify.com/track/7kUMzPwkWFGI26b10nDQax,127078,False
572,月亮代表誰的心,黑色柳丁,https://open.spotify.com/album/3u5zGr9TFLRi2wXeHmNclY,David Tao,48,2002-06-29,https://open.spotify.com/track/5zpEPwbPcf0Kl2dEyw0T0A,204986,False
573,夏日漱石(Summer Cozy Rock),浪潮上岸(Tears In Ocean),https://open.spotify.com/album/1XmHCk8LzGRb1an4AsxKZk,Orange Ocean,47,2019-08-14,https://open.spotify.com/track/1ixhDcbuuFUepgnsjl3ybU,263713,False
574,朱砂,朱砂,https://open.spotify.com/album/79eeA4aSBBC7zksbgnHI3I,Ren Ran,51,2020-09-19,https://open.spotify.com/track/5nCKO4V9HkNHofqTwa6Vcb,236068,False
575,勉強幸福,大小說家,https://open.spotify.com/album/62r7dcrgRinOk2tTHYiOcl,Yoga Lin,34,2012-06-22,https://open.spotify.com/track/5slWq6EooWDJmkTlw0dr55,281560,False
576,一天 (電視劇《想見你》插曲),一天 (電視劇《想見你》插曲),https://open.spotify.com/album/0gvJLsBulK413oR9BJTOUM,YELLOW黃宣,46,2019-12-06,https://open.spotify.com/track/4yJIECgIOgowfgAkPyvo2c,248629,False
577,走著走著就散了,莊心妍選2無可取代,https://open.spotify.com/album/3ppK1fTRqb6wKr86GQe5V5,Ada Zhuang,49,2016,https://open.spotify.com/track/4bR6n2HPc0LtP5xaZ0SKK1,268117,False
578,R&B All Night,Mr. Enjoy Da Money,https://open.spotify.com/album/1AVwD6m0CZJLMTzcZangei,KnowKnow,51,2019-12-12,https://open.spotify.com/track/6MrVXeEMf0MULWdclDk4sI,233846,False
579,LOVE MYSELF,LOVE MYSELF,https://open.spotify.com/album/2RJJKYBVwspSA1qpMa0c0g,Gummy B,53,2022-09-12,https://open.spotify.com/track/39naxI2F1PoGszYuQ0bUFp,212413,True
580,剑魂,剑魂,https://open.spotify.com/album/6GeAYtZbUxiN9fPwD5JEQ3,Silence Wang,48,2021-11-15,https://open.spotify.com/track/74lC7KcsNKiquk4FLvYOPy,214838,False
581,我們只在地球住幾晚,Sundial,https://open.spotify.com/album/6rncfQrvTdTCEYhutQrv4P,Osean,47,2020-06-19,https://open.spotify.com/track/7CP0ym8iGaYxXMg4QVvpio,235840,False
582,孤陋寡闻,孤陋寡闻,https://open.spotify.com/album/2GQ63BMLqtQgwEKNj7E1xX,程响,49,2021-10-14,https://open.spotify.com/track/5DsHEqI9sVaZ9CVmWIHZu1,242735,False
583,记忆停留,记忆停留,https://open.spotify.com/album/0m5WOzGo3K3IRtbDT8DqbS,蓝心羽,53,2021-01-13,https://open.spotify.com/track/5FBYxEvHqoygckBDX8wtRJ,174583,False
584,22,黑色柳丁,https://open.spotify.com/album/3u5zGr9TFLRi2wXeHmNclY,David Tao,47,2002-06-29,https://open.spotify.com/track/2X8dqN4Jd4A7vnh1GHzPk0,261906,False
585,他一定比我好,他一定比我好,https://open.spotify.com/album/1S7HQQcdg4w40gnHd9m42v,Gordon Flanders,38,2022-03-01,https://open.spotify.com/track/4MN3XGlOfuYbARyrXnxkvp,203000,False
586,I Wish I Was There,Outta Body靈魂出竅,https://open.spotify.com/album/5qiMTeDKaY3cfqZeBG0xUY,瘦子E.SO,52,2020-07-10,https://open.spotify.com/track/3MXio1CBF3ukhBtx9aURWM,146250,False
587,黑白,橙月,https://open.spotify.com/album/3uhvDy6obaVBGrYu7FGYYB,Khalil Fong,41,2008-12-19,https://open.spotify.com/track/2WvUDNEW4LvDDNq3DY0gY8,231613,False
588,Good Night,Good Night,https://open.spotify.com/album/2UGyPmGT2uMA4Vyv9VVbPd,Lil Ghost小鬼,51,2018-03-02,https://open.spotify.com/track/33Qwrm9m7K9zkstO26yySn,177385,False
589,my little banana - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,35,2023-07-06,https://open.spotify.com/track/2XF8O77w9ccyYIvSHpZAJ6,134028,False
590,请先说你好,请先说你好,https://open.spotify.com/album/0N1hUPLYUhaUwBlxznpTMZ,贺一航,50,2018-08-29,https://open.spotify.com/track/7y4UH0uLKhLj22xwMsrbKT,289254,False
591,陨落,陨落,https://open.spotify.com/album/1NBUwdGOqTkVvSb1vqnQq7,不是花火呀,51,2020-10-11,https://open.spotify.com/track/20qd6YeKqJp8C2wE2UGbzr,210730,False
592,最远的你是我最近的爱,最远的你是我最近的爱,https://open.spotify.com/album/02r0rV5WjjA29Y59z1ERUQ,小曼,44,2018-12-26,https://open.spotify.com/track/0YMT6NYzh44IoaDEDyCZeh,244433,False
593,BUT U,BUT U,https://open.spotify.com/album/0xvuZap10r6Wx8AxBNVYD3,NINEONE赵馨玥,51,2020-07-03,https://open.spotify.com/track/6cV79YNnS2igJOK2NCyiWz,225417,False
594,讓世界毀滅,今日營業中,https://open.spotify.com/album/1mrrKAhUxCAIrTDLTYFGnA,Yoga Lin,33,2016-06-18,https://open.spotify.com/track/6f1DGHoNGs3wk9ui1GAVcc,266600,False
595,給 來自月球的L,Real Love Is...,https://open.spotify.com/album/1HuMI9YQymF8NWBn2D8BdK,The Chairs,43,2020-10-16,https://open.spotify.com/track/1AlOP5NfsY8pXsT9C2qXH0,180395,False
596,致你,致你,https://open.spotify.com/album/7fy6eMZQNRx4rTuPR0D3ic,Yihuik苡慧,53,2021-08-08,https://open.spotify.com/track/1BH8aQSiigtTbbqms4XpwR,271725,False
597,渐暖,渐暖,https://open.spotify.com/album/1o2NQjq0Cux4JSwxhd4JQd,時代少年團,47,2022-03-01,https://open.spotify.com/track/3BR2pyEvbTwVhE0qpGEMaX,190390,False
598,The Best Is Yet To Come,Threesome,https://open.spotify.com/album/4Bn7uXDjOqkHZ1atMprNF0,At17,34,2007,https://open.spotify.com/track/5ntMWSjQGsHb4TIksSIUBc,162000,False
599,天下無敵 - 電視劇《雲巔之上》片頭曲,天下無敵,https://open.spotify.com/album/1Mqm82QoLACgogFiXKKvSH,Yisa Yu,46,2017-02-21,https://open.spotify.com/track/7CuydJzYfBgeLy64E1idVh,225405,False
600,獨身的理由,火炭麗琪,https://open.spotify.com/album/6O74fDJk2FR8hZUplTPYjF,my little airport,36,2016-09-30,https://open.spotify.com/track/6M8fTurR9tbxRnThSZA3vK,148128,False
601,被遺忘的時光 - Remastered,民歌蔡琴 (Remastered),https://open.spotify.com/album/5GQwK0iOqqf4zR8jlp4eeO,Tsai Chin,45,1996,https://open.spotify.com/track/4qL4i6m6Sv8NkrpWzshRGJ,166066,False
602,日落大道,迷藏,https://open.spotify.com/album/5VIDAZQYlLu9Hb69b0tz4h,梁博,46,2018-11-13,https://open.spotify.com/track/1JEJgYPLw36RnYeB4QTuaw,275449,False
603,慢热,慢热,https://open.spotify.com/album/58eVDVQSl4GA8Lmc2B6ebU,满舒克,51,2021-03-06,https://open.spotify.com/track/0BNf8rUrSzjIK74zozujWL,190000,False
604,迷人的頸巾,香港是個大商場,https://open.spotify.com/album/4IahSN323BK3ildVVGOlfT,my little airport,36,2011-01-01,https://open.spotify.com/track/1scDJvLnkQj8k1EMcj1Gi2,139716,False
605,敦化南路 (Revisit),大嘻哈時代2: BLOCK TO BLOCK 區域對決,https://open.spotify.com/album/6LFaMq5M9auGTQ2ynneItM,Various Artists,54,2023-02-26,https://open.spotify.com/track/1fN2vfoCaDR1CkGsTAn6aT,246700,False
606,八點零五分 - Live,你望吓嗰邊 (Live),https://open.spotify.com/album/3qDnRNlBi5pwxbnc8omfx5,my little airport,35,2023-07-06,https://open.spotify.com/track/6wDr02H7GtYRhhDt80lRYa,161863,False
607,誘,大小說家,https://open.spotify.com/album/62r7dcrgRinOk2tTHYiOcl,Yoga Lin,34,2012-06-22,https://open.spotify.com/track/6n0U2Qj6Vruh5cWBTSaNEW,204813,False
608,我该怎么忘了他,我该怎么忘了他,https://open.spotify.com/album/090E0KFWQzB98TtmOmQKPV,Ren Ran,48,2022-10-27,https://open.spotify.com/track/2ZzYLQLbx6oee16QmcOA1E,206953,False
609,你叫我譯一首德國歌詞,你說之後會找我,https://open.spotify.com/album/3dJsTKVZ2XG4hKu7OJ43Rt,my little airport,36,2018-01-01,https://open.spotify.com/track/4bpyDBROAFaXmL2roHP3Mp,201100,False
610,阿拉斯加海湾,阿拉斯加海湾,https://open.spotify.com/album/0xqHMA7DHPlMMnZAz86gU3,蓝心羽,48,2020-12-05,https://open.spotify.com/track/4KfKNC067jELbxAUm4s88f,237027,False
611,茫,茫,https://open.spotify.com/album/5mhA0F66xzxR3Ha4Sx2s0r,李润祺,52,2020-11-15,https://open.spotify.com/track/1ADWDuzQqmQRkSt5LlVjzV,227213,False
612,夜間獨白,Go Slow,https://open.spotify.com/album/3dsjH0D0Co0X7oii3a7FO8,deca joins,45,2018-11-14,https://open.spotify.com/track/1IcV5BAKb4OeR4zuenTgeP,248360,False
613,熱河,1701,https://open.spotify.com/album/28d3F3MynfQRPmWI8BsnqC,李志,41,2014,https://open.spotify.com/track/5XaCwy5ZR6exjlVj23okKz,406538,False
614,你的万水千山,你的万水千山,https://open.spotify.com/album/715w2mIE92pxBISa3XQ5uP,海来阿木,48,2020-06-26,https://open.spotify.com/track/0yuforvUKN0zApPlcmfHZg,249934,False
615,愿意,愿意,https://open.spotify.com/album/62fMQmzQXtDcFt3laWbqw6,吕口口,51,2021-05-25,https://open.spotify.com/track/5V8q6lk67Ip7yTHLiP7vbi,212307,False
616,兜圈 - Live,THE GREAT YOGA演唱會數位Live精選,https://open.spotify.com/album/6VFM6nHBsvkHyrZJPyErIy,Yoga Lin,33,2018-07-01,https://open.spotify.com/track/3OBepyGKXdmfKzU1Q82I16,244784,False
617,"你是浪子,別泊岸",香港是個大商場,https://open.spotify.com/album/4IahSN323BK3ildVVGOlfT,my little airport,35,2011-01-01,https://open.spotify.com/track/7k9AmZW468oEmybcAkPzNq,108500,False
618,冬天一個遊,冬天一個遊,https://open.spotify.com/album/26dX7mnjafQcApw7orNrnT,Gordon Flanders,33,2021-12-25,https://open.spotify.com/track/2G3kfdeCByZpG260nUo4Vb,253694,False
619,爱不得忘不舍,爱不得忘不舍,https://open.spotify.com/album/3uahCO6mqq3jnpONWRQxRZ,白小白,49,2020-04-20,https://open.spotify.com/track/1IZjXGjylTPSOlcl25q9Jw,232028,False
620,野狼Disco,野狼Disco,https://open.spotify.com/album/6qGifj60wykjTMBvpurHap,寶石Gem,49,2019-09-02,https://open.spotify.com/track/2Zc5d8BN5DEwTcv9JpZqz9,239256,False
621,女孩 - 女孩(2015 韋禮安 《放開那女孩 Free That Girl》 小巨蛋演唱會求愛主題曲/ 衛視中文台戲劇 《長不大的爸爸》片頭曲),硬戳,https://open.spotify.com/album/1ZsJXhS7Ncb0ojvIXSMSXL,WeiBird,49,2016-08-16,https://open.spotify.com/track/7Ibju6yc1y3H5FUvVamSJf,306293,False
622,听闻远方有你 - 正式版,听闻远方有你 (正式版),https://open.spotify.com/album/0d374hJzF56B8pOSLh98j1,大哲,43,2021-10-29,https://open.spotify.com/track/76CaxubDAo5pL7bMJp9mA6,258090,False
623,童話鎮,童話鎮,https://open.spotify.com/album/3SOsjl3azyH6j1Jr9gJ19X,陳一發兒,44,2020-08-01,https://open.spotify.com/track/5Eleds9x91q3aKjxUACKas,257959,False
624,不该用情,不该用情,https://open.spotify.com/album/6IM41yXSzgJv96aOgH9GyY,胜屿,44,2021-05-16,https://open.spotify.com/track/16YHBdKgyjkUBXHdrZ4VzJ,224516,False
625,Oh Why,Serene Reminder,https://open.spotify.com/album/2TB1J2Q397wIpztQvyH5D1,The Fur.​,50,2020-12-10,https://open.spotify.com/track/6bNSDf3jZ7ThziVCbq0Mq2,216128,False
626,来自,来自,https://open.spotify.com/album/37v3zpYOy5xAW8YVgIPT7l,叶琼琳,52,2021-04-11,https://open.spotify.com/track/0lT69C0DFjuXX86LrnlTvv,205349,False
627,紙短情長,紙短情長,https://open.spotify.com/album/1O6rg7cyCcKw7Kmu4zttkc,Moon Chew,49,2019-01-23,https://open.spotify.com/track/5WkAkMNrdq5DHdETXgDhCE,160421,False
